00000011,00000001,00000100,00000000,00000000,00000000,00000000,00000000,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
00000001,00000001,00000000,00000000,00000000,00000000,00000100,00000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000001,00000101,00000011,00000000,00000000,00000000,00000000,00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000011,00000001,00000001,00000100,00000000,00000000,00000000,00000000,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
00000001,00000001,00000101,00000011,00000000,00000000,00000000,00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000111,00000000,00000000,00000000,00000000,00000000,00000000,00000011,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2
00000111,00000000,00000000,00000000,00000000,00000000,00000010,00000001,0,6,1,0,0,6,1,0,6,1,0,0,6,1,0,6,1,0,0,6,1,0,6,1,0,0,6,1
00000110,00000011,00000001,00000000,00000000,00000000,00000000,00000000,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0
00000110,00000001,00000001,00000010,00000000,00000000,00000000,00000000,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
00000111,00000011,00000001,00000000,00000000,00000000,00000000,00000000,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0
00000111,00000001,00000001,00000010,00000000,00000000,00000000,00000000,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
00000011,00000001,00000001,00000110,00000000,00000000,00000000,00000000,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
00000111,00000011,00000001,00000001,00000000,00000000,00000000,00000000,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0
00000100,00000000,00000000,00000000,00000000,00000000,00000011,00000011,3,0,2,3,3,0,2,3,0,2,3,3,0,2,3,0,2,3,3,0,2,3,0,2,3,3,0,2
00000100,00000000,00000000,00000000,00000000,00000010,00000001,00000011,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2
00000101,00000011,00000011,00000000,00000000,00000000,00000000,00000000,3,0,2,3,3,0,2,3,0,2,3,3,0,2,3,0,2,3,3,0,2,3,0,2,3,3,0,2
00000101,00000011,00000001,00000010,00000000,00000000,00000000,00000000,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0
00000011,00000011,00000001,00000100,00000000,00000000,00000000,00000000,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0
00000101,00000011,00000011,00000001,00000000,00000000,00000000,00000000,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0
00000111,00000000,00000000,00000000,00000000,00000000,00000011,00000011,3,0,2,3,3,0,2,3,0,2,3,3,0,2,3,0,2,3,3,0,2,3,0,2,3,3,0,2
00000111,00000000,00000000,00000000,00000000,00000010,00000001,00000011,0,5,1,0,0,5,1,0,5,1,0,0,5,1,0,5,1,0,0,5,1,0,5,1,0,0,5,1
00000110,00000011,00000011,00000001,00000000,00000000,00000000,00000000,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0
00000111,00000011,00000011,00000001,00000000,00000000,00000000,00000000,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0
00000100,00000000,00000000,00000000,00000000,00000011,00000011,00000011,6,0,2,6,6,0,2,6,0,2,6,6,0,2,6,0,2,6,6,0,2,6,0,2,6,6,0,2
00000101,00000011,00000011,00000011,00000000,00000000,00000000,00000000,6,0,2,6,6,0,2,6,0,2,6,6,0,2,6,0,2,6,6,0,2,6,0,2,6,6,0,2
00000111,00000000,00000000,00000000,00000000,00000011,00000011,00000011,6,0,2,6,6,0,2,6,0,2,6,6,0,2,6,0,2,6,6,0,2,6,0,2,6,6,0,2
00000000,00000000,00000000,00000000,00000000,00000000,00000111,00000111,5,6,0,5,5,6,0,5,6,0,5,5,6,0,6,6,0,6,6,6,0,6,6,0,6,6,6,0
00000000,00000000,00000000,00000000,00000000,00000100,00000011,00000111,3,5,2,3,3,5,2,3,5,2,3,3,5,2,3,5,2,3,3,5,2,3,5,2,3,3,5,2
00000000,00000000,00000000,00000000,00000001,00000001,00000110,00000110,3,4,0,3,3,4,0,3,4,0,3,3,4,0,3,4,0,3,3,4,0,3,4,0,3,3,4,0
00000001,00000111,00000111,00000000,00000000,00000000,00000000,00000000,3,0,0,3,3,0,0,3,0,0,3,3,0,0,3,0,0,3,3,0,0,3,0,0,3,3,0,0
00000001,00000001,00000111,00000000,00000000,00000000,00000000,00000110,3,0,0,3,3,0,0,3,0,0,3,3,0,0,3,0,0,3,3,0,0,3,0,0,3,3,0,0
00000001,00000001,00000111,00000111,00000000,00000000,00000000,00000000,3,0,0,3,3,0,0,3,0,0,3,3,0,0,3,0,0,3,3,0,0,3,0,0,3,3,0,0
00000000,00000000,00000000,00000000,00000000,00000110,00000101,00000011,5,5,1,5,5,5,1,5,5,1,5,5,5,1,5,5,1,5,5,5,1,5,5,1,5,5,5,1
00000000,00000000,00000000,00000000,00000100,00000010,00000001,00000111,0,4,2,0,0,4,2,0,4,2,0,0,4,2,0,4,2,0,0,4,2,0,4,2,0,0,4,2
00000000,00000000,00000000,00000000,00000010,00000001,00000110,00000101,0,4,1,0,0,4,1,0,4,1,0,0,4,1,0,4,1,0,0,4,1,0,4,1,0,0,4,1
00000101,00000011,00000111,00000000,00000000,00000000,00000000,00000000,11,2,0,7,6,0,2,6,0,2,6,6,0,2,11,2,0,7,7,0,2,7,0,2,7,7,0,2
00000111,00000011,00000001,00000100,00000000,00000000,00000000,00000000,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0
00000001,00000101,00000011,00000000,00000000,00000000,00000000,00000110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000001,00000101,00000011,00000111,00000000,00000000,00000000,00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000011,00000011,00000101,00000100,00000000,00000000,00000000,00000000,0,3,2,0,0,3,2,0,3,2,0,0,3,2,0,3,2,0,0,3,2,0,3,2,0,0,3,2
00000101,00000011,00000011,00000101,00000000,00000000,00000000,00000000,7,0,0,5,3,0,2,3,0,2,3,3,0,2,7,0,0,5,3,0,2,3,0,2,3,3,0,2
00000111,00000111,00000000,00000000,00000000,00000000,00000000,00000011,12,0,0,10.5,8,0,2,9,7,0,8.5,8,0,2,13,0,0,12,9,0,2,11,7,0,10,9,0,2
00000111,00000111,00000000,00000000,00000000,00000000,00000010,00000001,0,6,1,0,0,6,1,0,6,1,0,0,6,1,0,6,1,0,0,6,1,0,6,1,0,0,6,1
00000110,00000111,00000000,00000000,00000000,00000000,00000001,00000011,0,6,0,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,6,0
00000111,00000111,00000011,00000001,00000000,00000000,00000000,00000000,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0
00000100,00000111,00000000,00000000,00000000,00000000,00000011,00000011,6,0,2,6,6,0,2,6,0,2,6,6,0,2,6,0,2,6,6,0,2,6,0,2,6,6,0,2
00000110,00000101,00000000,00000000,00000000,00000000,00000011,00000011,10,0,1,6.5,5,6,0,8,0,2,8,8,0,2,10,0,1,6.5,5,6,0,8,0,2,8,8,0,2
00000111,00000101,00000011,00000011,00000000,00000000,00000000,00000000,18,0,0,9,6,2,1,9,1,2,9,9,1,2,18,0,0,10,7,2,1,10,1,2,10,10,1,2
00000111,00000111,00000000,00000000,00000000,00000000,00000011,00000011,19,0,0,11,9,6,0,11,0,2,11,11,0,2,20,0,0,12,11,6,0,12,0,2,12,12,0,2
00000000,00000000,00000000,00000000,00000000,00000111,00000111,00000111,13,5,0,13,13,5,0,13,5,0,13,13,5,0,15,5,0,15,15,5,0,15,5,0,15,15,5,0
00000000,00000000,00000000,00000000,00000001,00000110,00000111,00000111,6,4,0,6,6,4,0,6,4,0,6,6,4,0,6,4,0,6,6,4,0,6,4,0,6,6,4,0
00000001,00000111,00000111,00000111,00000000,00000000,00000000,00000000,6,0,0,6,6,0,0,6,0,0,6,6,0,0,6,0,0,6,6,0,0,6,0,0,6,6,0,0
00000000,00000000,00000000,00000000,00000110,00000101,00000011,00000111,14,7,0,11,11,4,1,11,4,1,11,11,4,1,14,7,0,12,12,4,1,12,4,1,12,12,4,1
00000101,00000011,00000111,00000111,00000000,00000000,00000000,00000000,19,2,0,15,12,0,2,12,0,2,12,12,0,2,20,2,0,16,14,0,2,14,0,2,14,14,0,2
00000111,00000111,00000111,00000000,00000000,00000000,00000000,00000011,20,0,0,20,15,7,0,15,7,0,15,15,7,0,22,0,0,22,18,0,2,18,7,0,18,18,7,0
00000000,00000000,00000000,00000000,00000111,00000111,00000111,00000111,21,4,0,21,21,4,0,21,4,0,21,21,4,0,24,4,0,24,24,4,0,24,4,0,24,24,4,0
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001111,0,7,0,0,0,7,0,0,7,0,0,0,7,0,0,7,0,0,0,7,0,0,7,0,0,0,7,0
00000001,00001111,00000000,00000000,00000000,00000000,00000000,00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000001,00000001,00000000,00000000,00000000,00000000,00000000,00001110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000001,00000001,00001111,00000000,00000000,00000000,00000000,00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000001,00000001,00000001,00000000,00000000,00000000,00000000,00001110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000001,00000001,00000001,00001111,00000000,00000000,00000000,00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000000,00000000,00000000,00000000,00000000,00000000,00000011,00001111,0,7,2,0,0,7,2,0,7,2,0,0,7,2,0,7,2,0,0,7,2,0,7,2,0,0,7,2
00000000,00000000,00000000,00000000,00000000,00000010,00000001,00001111,0,5,1,0,0,5,1,0,5,1,0,0,5,1,0,5,1,0,0,5,1,0,5,1,0,0,5,1
00000011,00000001,00000000,00000000,00000000,00000000,00000000,00001110,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
00000001,00000001,00000010,00000000,00000000,00000000,00000000,00001110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000011,00000001,00001111,00000000,00000000,00000000,00000000,00000000,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
00000001,00000001,00001111,00000010,00000000,00000000,00000000,00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000011,00000001,00000001,00000000,00000000,00000000,00000000,00001110,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
00000011,00000001,00000001,00001111,00000000,00000000,00000000,00000000,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
00000000,00000000,00000000,00000000,00000000,00000011,00000011,00001100,3,7,2,3,3,7,2,3,7,2,3,3,7,2,3,7,2,3,3,7,2,3,7,2,3,3,7,2
00000000,00000000,00000000,00000000,00000010,00000001,00000011,00001100,0,4,1,0,0,4,1,0,4,1,0,0,4,1,0,4,1,0,0,4,1,0,4,1,0,0,4,1
00000011,00000011,00001101,00000000,00000000,00000000,00000000,00000000,3,2,2,3,3,2,2,3,2,2,3,3,2,2,3,2,2,3,3,2,2,3,2,2,3,3,2,2
00000011,00000001,00001101,00000010,00000000,00000000,00000000,00000000,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
00000011,00000011,00000001,00000000,00000000,00000000,00000000,00001100,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0
00000011,00000011,00000001,00001101,00000000,00000000,00000000,00000000,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0
00000000,00000000,00000000,00000000,00000000,00000011,00000011,00001111,3,7,2,3,3,7,2,3,7,2,3,3,7,2,3,7,2,3,3,7,2,3,7,2,3,3,7,2
00000000,00000000,00000000,00000000,00000010,00000001,00000011,00001111,0,4,1,0,0,4,1,0,4,1,0,0,4,1,0,4,1,0,0,4,1,0,4,1,0,0,4,1
00000011,00000011,00000001,00000000,00000000,00000000,00000000,00001110,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0
00000011,00000011,00000001,00001111,00000000,00000000,00000000,00000000,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0
00000000,00000000,00000000,00000000,00000011,00000011,00000011,00001100,6,7,2,6,6,7,2,6,7,2,6,6,7,2,6,7,2,6,6,7,2,6,7,2,6,6,7,2
00000011,00000011,00000011,00001101,00000000,00000000,00000000,00000000,6,3,2,6,6,3,2,6,3,2,6,6,3,2,6,3,2,6,6,3,2,6,3,2,6,6,3,2
00000000,00000000,00000000,00000000,00000011,00000011,00000011,00001111,6,7,2,6,6,7,2,6,7,2,6,6,7,2,6,7,2,6,6,7,2,6,7,2,6,6,7,2
00000000,00000000,00000000,00000000,00000000,00000000,00000001,00001110,0,6,0,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,6,0
00000000,00000000,00000000,00000000,00000000,00000000,00001100,00000011,0,7,0,0,0,7,0,0,7,0,0,0,7,0,0,7,0,0,0,7,0,0,7,0,0,0,7,0
00000011,00001101,00000000,00000000,00000000,00000000,00000000,00000000,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
00000001,00000111,00001000,00000000,00000000,00000000,00000000,00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000011,00000001,00000000,00000000,00000000,00000000,00000000,00001100,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
00000001,00000001,00000000,00000000,00000000,00000000,00000010,00001100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000001,00000011,00001101,00000000,00000000,00000000,00000000,00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000001,00000001,00000111,00001000,00000000,00000000,00000000,00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000011,00000001,00000001,00000000,00000000,00000000,00000000,00001100,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
00000001,00000001,00000011,00001101,00000000,00000000,00000000,00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000000,00000000,00000000,00000000,00000000,00000010,00000001,00001100,0,5,1,0,0,5,1,0,5,1,0,0,5,1,0,5,1,0,0,5,1,0,5,1,0,0,5,1
00000000,00000000,00000000,00000000,00001000,00000100,00000010,00000001,0,4,3,0,0,4,3,0,4,3,0,0,4,3,0,4,3,0,0,4,3,0,4,3,0,0,4,3
00000101,00000011,00001000,00000000,00000000,00000000,00000000,00000000,0,2,3,0,0,2,3,0,2,3,0,0,2,3,0,2,3,0,0,2,3,0,2,3,0,0,2,3
00000011,00000001,00000000,00000000,00000000,00000000,00001000,00000100,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
00001001,00000101,00000011,00000000,00000000,00000000,00000000,00000000,0,2,1,0,0,2,1,0,2,1,0,0,2,1,0,2,1,0,0,2,1,0,2,1,0,0,2,1
00000001,00000101,00000011,00001000,00000000,00000000,00000000,00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000001,00001001,00000101,00000011,00000000,00000000,00000000,00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000000,00000000,00000000,00000000,00000000,00000000,00001011,00000111,0,7,2,0,0,7,2,0,7,2,0,0,7,2,0,7,2,0,0,7,2,0,7,2,0,0,7,2
00000010,00000000,00000000,00000000,00000000,00000000,00000111,00001001,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
00000010,00000010,00000000,00000000,00000000,00000000,00001001,00000101,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
00000001,00001011,00000111,00000000,00000000,00000000,00000000,00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000111,00000001,00000001,00001010,00000000,00000000,00000000,00000000,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
00000001,00000001,00001011,00000111,00000000,00000000,00000000,00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000000,00000000,00000000,00000000,00000000,00000011,00000100,00001011,0,6,2,0,0,6,2,0,6,2,0,0,6,2,0,6,2,0,0,6,2,0,6,2,0,0,6,2
00000000,00000000,00000000,00000000,00000000,00000011,00001010,00000101,0,7,2,0,0,7,2,0,7,2,0,0,7,2,0,7,2,0,0,7,2,0,7,2,0,0,7,2
00000000,00000000,00000000,00000000,00000010,00000001,00000100,00001011,0,4,1,0,0,4,1,0,4,1,0,0,4,1,0,4,1,0,0,4,1,0,4,1,0,0,4,1
00000000,00000000,00000000,00000000,00000001,00000010,00001010,00000101,0,4,0,0,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,4,0
00000011,00000010,00000000,00000000,00000000,00000000,00000101,00001000,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1
00000011,00000111,00001001,00000000,00000000,00000000,00000000,00000000,0,1,2,0,0,1,2,0,1,2,0,0,1,2,0,1,2,0,0,1,2,0,1,2,0,0,1,2
00000001,00000111,00001001,00000010,00000000,00000000,00000000,00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000111,00000011,00000001,00001000,00000000,00000000,00000000,00000000,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0
00000101,00000011,00000001,00001010,00000000,00000000,00000000,00000000,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0
00000011,00000001,00000111,00001001,00000000,00000000,00000000,00000000,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
00000000,00000000,00000000,00000000,00000011,00000011,00001000,00000100,3,6,3,3,3,6,3,3,6,3,3,3,6,3,3,6,3,3,3,6,3,3,6,3,3,3,6,3
00000011,00001001,00000101,00000010,00000000,00000000,00000000,00000000,0,3,1,0,0,3,1,0,3,1,0,0,3,1,0,3,1,0,0,3,1,0,3,1,0,0,3,1
00000101,00000011,00000011,00001000,00000000,00000000,00000000,00000000,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
00000011,00000011,00001001,00000101,00000000,00000000,00000000,00000000,3,3,2,3,3,3,2,3,3,2,3,3,3,2,3,3,2,3,3,3,2,3,3,2,3,3,3,2
00000000,00000000,00000000,00000000,00000000,00000011,00001011,00000111,0,7,2,0,0,7,2,0,7,2,0,0,7,2,0,7,2,0,0,7,2,0,7,2,0,0,7,2
00000000,00000000,00000000,00000000,00000010,00000001,00001011,00000111,0,4,1,0,0,4,1,0,4,1,0,0,4,1,0,4,1,0,0,4,1,0,4,1,0,0,4,1
00000011,00000010,00000000,00000000,00000000,00000000,00000111,00001001,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1
00000011,00000001,00001011,00000111,00000000,00000000,00000000,00000000,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
00000000,00000000,00000000,00000000,00000011,00000011,00000100,00001011,3,6,2,3,3,6,2,3,6,2,3,3,6,2,3,6,2,3,3,6,2,3,6,2,3,3,6,2
00000000,00000000,00000000,00000000,00000011,00000011,00001010,00000101,3,7,2,3,3,7,2,3,7,2,3,3,7,2,3,7,2,3,3,7,2,3,7,2,3,3,7,2
00000011,00000011,00000111,00001001,00000000,00000000,00000000,00000000,3,2,2,3,3,2,2,3,2,2,3,3,2,2,3,2,2,3,3,2,2,3,2,2,3,3,2,2
